file_name_actual,last updated,file_name,file_date,title,category,subcategory,tags,source_file_type,xfile_type,gfile_url,xfile_github_download_url,pdf_gdrive_url,pdf_github_url,conversion_input_file_type,conversion,license,tokens,words,notes,summary_short,h1_count
Balvi Proposal 1 - FloodLAMP Decentralized COVID Screening (Nov 2022 - 3M - Not Funded).md,2026-03-06 by BA,Balvi Proposal 1 - FloodLAMP Decentralized COVID Screening (Nov 2022 - 3M - Not Funded).md,2022-11-19,Balvi Proposal 1 - FloodLAMP Decentralized COVID Screening (Nov 2022 - 3M - Not Funded),various,fl-proposals,,gdoc,docx,https://docs.google.com/document/d/10k0xqcAJwCBVtxANZmFkHGydyyYk7hHn-lTjPRecx7E,https://raw.githubusercontent.com/FocusOnFoundationsNonprofit/floodlamp-archive-wip/main/various/fl-proposals/Balvi%20Proposal%201%20-%20FloodLAMP%20Decentralized%20COVID%20Screening%20%28Nov%202022%20-%203M%20-%20Not%20Funded%29.docx,https://drive.google.com/file/d/1tc0rUxp1KJZQjBn4wV-9h14P9dXoeufL/view?usp=drive_link,https://github.com/FocusOnFoundationsNonprofit/floodlamp-archive-wip/blob/main/various/fl-proposals/Balvi%20Proposal%201%20-%20FloodLAMP%20Decentralized%20COVID%20Screening%20%28Nov%202022%20-%203M%20-%20Not%20Funded%29.pdf,docx,pandoc,CC BY 4.0 - https://creativecommons.org/licenses/by/4.0/,4905,2934,has html table instead of pipe md for deliverables,"The FloodLAMP Balvi Proposal (Balvi ID B57, Nov. 19, 2022) outlines a plan to build open-source, decentralized infectious disease screening using low-cost extraction-free LAMP testing, self-pooled swab collection, and supporting software, arguing that decentralization, openness, and sub-$5 pricing are essential for pandemic preparedness. It summarizes FloodLAMP’s pilot deployments and partnerships (e.g., NEB and SalivaDirect) and proposes deliverables spanning open program dissemination, publication of pilot data, expanded surveillance deployments, clinical studies and open-protocol FDA submissions, manufacturing scale-up, and legal/governance work. It also provides company background, funding needs and budget, and a growth strategy emphasizing open regulatory pathways, scalable manufacturing, and potential licensing/governance models to sustain public-benefit operations.",0
Balvi Proposal 2 - FloodLAMP Open Source COVID Screening (Dec 2022 - 300K - Funded).md,2026-03-06 by BA,Balvi Proposal 2 - FloodLAMP Open Source COVID Screening (Dec 2022 - 300K - Funded).md,2022-12-06,Balvi Proposal 2 - FloodLAMP Open Source COVID Screening (Dec 2022 - 300K - Funded),various,fl-proposals,,gdoc,docx,https://docs.google.com/document/d/1Me5Bteul_3m-gBd3auWEXsnicYbmhiJlZ5WBleMDUy0,https://raw.githubusercontent.com/FocusOnFoundationsNonprofit/floodlamp-archive-wip/main/various/fl-proposals/Balvi%20Proposal%202%20-%20FloodLAMP%20Open%20Source%20COVID%20Screening%20%28Dec%202022%20-%20300K%20-%20Funded%29.docx,https://drive.google.com/file/d/1Q8PUaqxkrT6i0FXEipH-Cpo0J_FrE9MO,https://github.com/FocusOnFoundationsNonprofit/floodlamp-archive-wip/blob/main/various/fl-proposals/Balvi%20Proposal%202%20-%20FloodLAMP%20Open%20Source%20COVID%20Screening%20%28Dec%202022%20-%20300K%20-%20Funded%29.pdf,docx,pandoc,CC BY 4.0 - https://creativecommons.org/licenses/by/4.0/,4512,2735,has html table instead of pipe md for deliverables,"The December 6, 2022 Balvi proposal outlines FloodLAMP’s plan to scale open-source, decentralized infectious disease screening built around extraction-free LAMP testing, self-pooled swab collection, and supporting digital tools, emphasizing decentralization, low cost, and open-protocol regulatory pathways. It summarizes 11 pilot programs (including municipal EMS and school deployments) and requests Balvi funding to open source program materials, publish pilot data, and run clinical studies to support future FDA EUA submissions. It also provides company background, partnerships (notably NEB and SalivaDirect), an IP and licensing approach, and a brief Q&A on licensing intentions and expected funding decision timing.",0
Florida State EMS Proposal - FloodLAMP (Jan 12 2022).md,2026-03-06 by BA,Florida State EMS Proposal - FloodLAMP (Jan 12 2022).md,2022-01-12,Florida State EMS Proposal - FloodLAMP (Jan 12 2022),various,fl-proposals,,gdoc,docx,https://docs.google.com/document/d/1W00pK_W1mP8zCbIniHvOyc1arpFgp8HIss4gpHQJAqQ,https://raw.githubusercontent.com/FocusOnFoundationsNonprofit/floodlamp-archive-wip/main/various/fl-proposals/Florida%20State%20EMS%20Proposal%20-%20FloodLAMP%20%28Jan%2012%202022%29.docx,https://drive.google.com/file/d/10yO6guXCDJG5O01QY8c3FwwtjI7BUIDi/view?usp=drive_link,https://github.com/FocusOnFoundationsNonprofit/floodlamp-archive-wip/blob/main/various/fl-proposals/Florida%20State%20EMS%20Proposal%20-%20FloodLAMP%20%28Jan%2012%202022%29.pdf,docx,pandoc,CC BY 4.0 - https://creativecommons.org/licenses/by/4.0/,2915,2007,,"The “Resilient Florida” proposal outlines a statewide plan to stand up locally operated, non-diagnostic rapid molecular surveillance testing sites at emergency response agencies using FloodLAMP’s pooled colorimetric LAMP system and integrated digital tools. It describes a phased rollout (Phase 1: 10 sites; Phase 2: 50 sites plus mobile; Phase 3: preparedness) including turnkey equipment packages, technician training/certification, weekly kit resupply, and responsibilities split among FloodLAMP, the State, and local agencies. It also provides projected throughput and staffing models and a budget estimating about $966K for Phase 1 and $4.36M for Phase 2, positioning the capability as reusable infrastructure for future pathogens by swapping primer sets.",0
RADx 2020 Submitted Proposal - FloodLAMP (Aug 2020 - 1M - Not Funded).md,2026-03-06 by BA,RADx 2020 Submitted Proposal - FloodLAMP (Aug 2020 - 1M - Not Funded).md,2020-08-01,RADx 2020 Submitted Proposal - FloodLAMP (Aug 2020 - 1M - Not Funded),various,fl-proposals,,pdf,NA,NA,https://raw.githubusercontent.com/FocusOnFoundationsNonprofit/floodlamp-archive-wip/main/various/fl-proposals/RADx%202020%20Submitted%20Proposal%20-%20FloodLAMP%20%28Aug%202020%20-%201M%20-%20Not%20Funded%29.NA,https://drive.google.com/file/d/1zyx0DIASxUxwXYYKExATae43kVWRN7Nv,https://github.com/FocusOnFoundationsNonprofit/floodlamp-archive-wip/blob/main/various/fl-proposals/RADx%202020%20Submitted%20Proposal%20-%20FloodLAMP%20%28Aug%202020%20-%201M%20-%20Not%20Funded%29.pdf,pdf,megaparse,CC BY 4.0 - https://creativecommons.org/licenses/by/4.0/,7513,5754,"Title says Aug 2020, so used 2020-08-01 as date","The RADx Tech “FloodLAMP” Fast-Track application (Application 6207, June–July 2020) proposes scaling an extraction-free, colorimetric RT-LAMP mass screening program using flexible multi-stage pooling, centralized reagent production, and distributed deployment across existing labs to reach population-level throughput at ~$1 per result. It describes a pooled self-collection workflow (saliva or swabs), TCEP/EDTA heat inactivation, silica-based RNA capture to support very large pool sizes, and operational plans for staffing, logistics, data/software, and supply-chain resilience using readily available reagents and standard equipment. It outlines staged work packages focused on SOP hardening, pilot software, EUA submission with a clinical partner, large pilots across prevalence “tiers,” manufacturing scale-up, and training/support to enable rapid national rollout.",0
RADx 2022 Solicitation - High-Performance COVID-19 Rapid Tests (Oct 2022).md,2026-03-06 by BA,RADx 2022 Solicitation - High-Performance COVID-19 Rapid Tests (Oct 2022).md,2022-10-01,RADx 2022 Solicitation - High-Performance COVID-19 Rapid Tests (Oct 2022 - 5M - Not Funded),various,fl-proposals,,gdoc,docx,https://docs.google.com/document/d/1n-zVjY9Sqp9nAQadvJX3jM9D7OTXn3GbSX68JfjNeB4,https://raw.githubusercontent.com/FocusOnFoundationsNonprofit/floodlamp-archive-wip/main/various/fl-proposals/RADx%202022%20Solicitation%20-%20High-Performance%20COVID-19%20Rapid%20Tests%20%28Oct%202022%29.docx,https://drive.google.com/file/d/1anxBJ4Gc3hX5cKiWkit2VeRp9263DOYf,https://github.com/FocusOnFoundationsNonprofit/floodlamp-archive-wip/blob/main/various/fl-proposals/RADx%202022%20Solicitation%20-%20High-Performance%20COVID-19%20Rapid%20Tests%20%28Oct%202022%29.pdf,docx,pandoc,CC BY 4.0 - https://creativecommons.org/licenses/by/4.0/,2061,1444,,"The RADx Tech “High-Performance COVID-19 Rapid Tests” solicitation describes NIH/NIBIB’s fast-track program to fund next-generation OTC and point-of-care COVID-19 tests with substantially improved performance, accessibility, and digital reporting readiness. It outlines the multi-stage process (rolling review, Deep Dive, Work Packages 1–2), evaluation criteria, timeline, and application pathways for teams seeking milestone-driven support toward FDA authorization and commercialization.",0
RADx 2022 Submitted Proposal - FloodLAMP (Oct 2022 - 3M - Not Funded).md,2026-03-06 by BA,RADx 2022 Submitted Proposal - FloodLAMP (Oct 2022 - 3M - Not Funded).md,2022-10-31,RADx 2022 Submitted Proposal - FloodLAMP (Oct 2022 - 3M - Not Funded),various,fl-proposals,,gdoc,docx,https://docs.google.com/document/d/1FD3-N6AC2PQKKS_WpqtdQ1FnSvZAhJdyZrOcnaXb_AI,https://raw.githubusercontent.com/FocusOnFoundationsNonprofit/floodlamp-archive-wip/main/various/fl-proposals/RADx%202022%20Submitted%20Proposal%20-%20FloodLAMP%20%28Oct%202022%20-%203M%20-%20Not%20Funded%29.docx,https://drive.google.com/file/d/1E75bmMN2ddomYiFTMdJC7rnz7uPzdebr/view?usp=drive_link,https://github.com/FocusOnFoundationsNonprofit/floodlamp-archive-wip/blob/main/various/fl-proposals/RADx%202022%20Submitted%20Proposal%20-%20FloodLAMP%20%28Oct%202022%20-%203M%20-%20Not%20Funded%29.pdf,docx,pandoc,CC BY 4.0 - https://creativecommons.org/licenses/by/4.0/,7818,5797,,"The FloodLAMP RADx submission outlines a next-generation, low-cost LAMP-based screening platform pairing reagent-in-cap test devices with modular heater/reader instruments and an integrated mobile app/admin portal for pooled, decentralized testing programs. It summarizes pilot experience (~35,000 samples across 11 surveillance deployments), projected performance and costs, and an open-source business model built around disclosed chemistry, Rights of Reference, and broad licensing for interoperability. It also proposes a two-phase RADx work plan to prototype devices/instruments, run multi-site clinical studies, pursue EUA/510(k) pathways, and scale manufacturing and digital infrastructure for pandemic-ready screening.",0
FloodLAMP Whitepaper - California Preschool Family Pooled Screening Pilot (June 2022).md,2026-03-06 by BA,FloodLAMP Whitepaper - California Preschool Family Pooled Screening Pilot (June 2022).md,06-30-2022,FloodLAMP Whitepaper - California Preschool Family Pooled Screening Pilot (June 2022),various,fl-whitepapers,whitepaper,gdoc,docx,https://docs.google.com/document/d/1TOnklq-65XUX-v-li018rteK9jeL8NgqbNrtbndgD_o,https://raw.githubusercontent.com/FocusOnFoundationsNonprofit/floodlamp-archive-wip/main/various/fl-whitepapers/FloodLAMP%20Whitepaper%20-%20California%20Preschool%20Family%20Pooled%20Screening%20Pilot%20%28June%202022%29.docx,https://drive.google.com/file/d/13SD5Rw_TGwIU_lrhvFahxA8VSoRIImdH,https://github.com/FocusOnFoundationsNonprofit/floodlamp-archive-wip/blob/main/various/fl-whitepapers/FloodLAMP%20Whitepaper%20-%20California%20Preschool%20Family%20Pooled%20Screening%20Pilot%20%28June%202022%29.pdf,docx,pandoc,CC BY 4.0 - https://creativecommons.org/licenses/by/4.0/,4192,3049,,"The “FloodLAMP Preschool Pilot Whitepaper” describes a California preschool’s at-home family pooled COVID-19 surveillance testing program using FloodLAMP’s QuickColor molecular LAMP test, including onboarding, collection/drop-off workflows, near-site processing, and reporting practices. It documents pilot outcomes across the 2021–2022 school year (including the Omicron period), presents case studies comparing FloodLAMP to rapid antigen tests, and summarizes participation, turnaround time, and community impact with supporting figures and feedback.",0
FloodLAMP Whitepaper - EMS and Municipal Screening Pilots DRAFT WIP.md,2026-03-06 by BA,FloodLAMP Whitepaper - EMS and Municipal Screening Pilots DRAFT WIP.md,2022-05-09,FloodLAMP Whitepaper - EMS and Municipal Screening Pilots DRAFT WIP,various,fl-whitepapers,whitepaper,gdoc,docx,https://docs.google.com/document/d/1cy1jJfdq3YQdIZII3_f0FEe1_XVrv0O-YWX6M3UbyEM,https://raw.githubusercontent.com/FocusOnFoundationsNonprofit/floodlamp-archive-wip/main/various/fl-whitepapers/FloodLAMP%20Whitepaper%20-%20EMS%20and%20Municipal%20Screening%20Pilots%20DRAFT%20WIP.docx,https://drive.google.com/file/d/1TIcfX_lUYoYx_UW9kYgKSk79vcU3DHFj,https://github.com/FocusOnFoundationsNonprofit/floodlamp-archive-wip/blob/main/various/fl-whitepapers/FloodLAMP%20Whitepaper%20-%20EMS%20and%20Municipal%20Screening%20Pilots%20DRAFT%20WIP.pdf,docx,pandoc,CC BY 4.0 - https://creativecommons.org/licenses/by/4.0/,3504,2548,"This is an unfinished DRAFT WIP document. It contains highlighted editorial notes, placeholder data requests, and internal outlines for sections that were never completed. The document was likely written in early-mid 2022 based on internal references to the Omicron surge (Dec 2021 - Jan 2022).","An unfinished draft whitepaper describing FloodLAMP's EMS and municipal COVID-19 surveillance screening programs in Coral Springs/Davie, FL and Bend, OR, including program setup, Omicron surge response, case studies comparing FloodLAMP to antigen testing, and impact on workforce absenteeism. The document includes internal outlines and data requests for sections that were never completed.",0
2020-08-31_NEB Podcast - Interview with Chris Mason.md,2026-03-06 by BA,2020-08-31_NEB Podcast - Interview with Chris Mason.md,2020-08-31,NEB Podcast - Interview with Chris Mason,various,glamp,,webcopy,,https://docs.google.com/document/d/1-FrI-HBBQkli8bhwnqcTqCukUKJOi71rxfkuGZi9JZo,https://raw.githubusercontent.com/FocusOnFoundationsNonprofit/floodlamp-archive-wip/main/various/glamp/2020-08-31_NEB%20Podcast%20-%20Interview%20with%20Chris%20Mason.,https://drive.google.com/file/d/1FDO5Sr95bjfHXPh8C671UP-_tqyXMaPz,https://github.com/FocusOnFoundationsNonprofit/floodlamp-archive-wip/blob/main/various/glamp/2020-08-31_NEB%20Podcast%20-%20Interview%20with%20Chris%20Mason.pdf,webcopy,manual cut and paste,3rd Party,6980,5170,date converted 2026-02-23. Transcript obtained from NEB website video library page.,"The NEB COVID-19 Researcher Spotlight Series video captures an interview with Dr. Chris Mason of Weill Cornell Medicine discussing LAMP-based SARS-CoV-2 detection, metagenomics sampling of NYC subways and hospitals, the GLAMP consortium for pre-competitive sharing of LAMP protocols, saliva-based testing as a more accessible alternative to nasopharyngeal swabs, and the value of pre-print servers during a pandemic.",0
gLAMP Global Consortium - JBT Review Paper (Sept 2021).md,2026-03-06 by BA,gLAMP Global Consortium - JBT Review Paper (Sept 2021).md,2021-09-01,gLAMP Global Consortium - JBT Review Paper (Sept 2021),various,glamp,,pdf,NA,NA,https://raw.githubusercontent.com/FocusOnFoundationsNonprofit/floodlamp-archive-wip/main/various/glamp/gLAMP%20Global%20Consortium%20-%20JBT%20Review%20Paper%20%28Sept%202021%29.NA,https://drive.google.com/file/d/1qdf-dL2cmbB7aK4rw57CgjPmWQ9K5X0F,https://github.com/FocusOnFoundationsNonprofit/floodlamp-archive-wip/blob/main/various/glamp/gLAMP%20Global%20Consortium%20-%20JBT%20Review%20Paper%20%28Sept%202021%29.pdf,pdf,megaparse,3rd Party,72247,39865,,"The gLAMP Consortium review article (Journal of Biomolecular Techniques, Sept. 2021) surveys RT-LAMP methods for SARS-CoV-2 detection and broader pathogen testing, covering sample types, inactivation and extraction-free workflows, primer/enzyme design, detection chemistries, contamination control, and deployment hardware/software. It compiles practical protocols and case studies from an international group, including open-source approaches to reagents and devices, and compares testing configurations across settings from low-resource sites to high-throughput labs. It also summarizes the evolving regulatory landscape (EUA/LDT/IRB/surveillance) and provides design tradeoffs and recommendations for building fit-for-purpose LAMP tests.",0
2020-06-17_NEB Podcast - Interview with Brian Rabe.md,2026-03-06 by BA,2020-06-17_NEB Podcast - Interview with Brian Rabe.md,2020-06-17,NEB Podcast - Interview with Brian Rabe,various,lamp-tech,,webcopy,docx,https://docs.google.com/document/d/14JEzr15AC_QaYt7iNdpULujpX4rAVpq6oMsxNPUmw4I,https://raw.githubusercontent.com/FocusOnFoundationsNonprofit/floodlamp-archive-wip/main/various/lamp-tech/2020-06-17_NEB%20Podcast%20-%20Interview%20with%20Brian%20Rabe.docx,https://drive.google.com/file/d/1HOv-L5tboNnoHx1Qhl8rHdFVlimm5usa,https://github.com/FocusOnFoundationsNonprofit/floodlamp-archive-wip/blob/main/various/lamp-tech/2020-06-17_NEB%20Podcast%20-%20Interview%20with%20Brian%20Rabe.pdf,docx,manual cut and paste,3rd Party,4575,3307,date converted 2025-12-19,"The NEB “Lessons from Lab and Life” Podcast #25 transcript captures an interview with Harvard Medical School PhD candidate Brian Rabe about developing a rapid, low-equipment RT-LAMP assay for SARS-CoV-2, including primer design, colorimetric pH-based readout, and sample prep approaches like HUDSON. It highlights practical testing workflows using contrived samples (swabs and saliva), sensitivity benchmarks, and ideas for deploying accessible diagnostics outside traditional labs (e.g., pop-up or at-home style testing).",0
